file,validated,source,document_number,major_version__v
/R&D/UK/Doc98_1/fileloc.pdf,false,Migration,98.1,1
/R&D/UK/Doc98_2/fileloc.pdf,true,Migration,98.2,2
/R&D/UK/Doc98_3/fileloc.pdf,true,Migration,98.3,3
/R&D/UK/Doc98_4/fileloc.pdf,true,Migration,98.4,4
/R&D/ES/Doc99_1/fileloc.pdf,true,Migration,99.1,1
/R&D/ES/Doc99_2/fileloc.pdf,false,Migration,99.2,2
/R&D/ES/Doc99_3/fileloc.pdf,false,Migration,99.3,3
/R&D/ES/Doc99_4/fileloc.pdf,false,Migration,99.4,4
/R&D/DE/Doc100_1/fileloc.pdf,true,Migration,100.1,1
/R&D/DE/Doc100_2/fileloc.pdf,false,Migration,100.2,2
/R&D/DE/Doc100_3/fileloc.pdf,false,Migration,100.3,3
/R&D/DE/Doc100_4/fileloc.pdf,true,Migration,100.4,4
/R&D/DK/Doc101_1/fileloc.pdf,true,Migration,101.1,1
/R&D/DK/Doc101_2/fileloc.pdf,false,Migration,101.2,2
/R&D/DK/Doc101_3/fileloc.pdf,false,Migration,101.3,3
/R&D/DK/Doc101_4/fileloc.pdf,false,Migration,101.4,4
/R&D/CH/Doc102_1/fileloc.pdf,false,Migration,102.1,1
/R&D/CH/Doc102_2/fileloc.pdf,false,Migration,102.2,2
/R&D/CH/Doc102_3/fileloc.pdf,false,Migration,102.3,3
/R&D/CH/Doc102_4/fileloc.pdf,false,Migration,102.4,4
/R&D/UK/Doc103_1/fileloc.pdf,true,Migration,103.1,1
/R&D/UK/Doc103_2/fileloc.pdf,true,Migration,103.2,2
/R&D/UK/Doc103_3/fileloc.pdf,false,Migration,103.3,3
/R&D/UK/Doc103_4/fileloc.pdf,false,Migration,103.4,4
/R&D/ES/Doc104_1/fileloc.pdf,false,Migration,104.1,1
/R&D/ES/Doc104_2/fileloc.pdf,true,Migration,104.2,2
/R&D/ES/Doc104_3/fileloc.pdf,false,Migration,104.3,3
/R&D/ES/Doc104_4/fileloc.pdf,true,Migration,104.4,4
/R&D/DE/Doc105_1/fileloc.pdf,false,Migration,105.1,1
/R&D/DE/Doc105_2/fileloc.pdf,true,Migration,105.2,2
/R&D/DE/Doc105_3/fileloc.pdf,false,Migration,105.3,3
/R&D/DE/Doc105_4/fileloc.pdf,true,Migration,105.4,4
/R&D/DK/Doc106_1/fileloc.pdf,true,Migration,106.1,1
/R&D/DK/Doc106_2/fileloc.pdf,false,Migration,106.2,2
/R&D/DK/Doc106_3/fileloc.pdf,true,Migration,106.3,3
/R&D/DK/Doc106_4/fileloc.pdf,false,Migration,106.4,4
/R&D/CH/Doc107_1/fileloc.pdf,true,Migration,107.1,1
/R&D/CH/Doc107_2/fileloc.pdf,true,Migration,107.2,2
/R&D/CH/Doc107_3/fileloc.pdf,true,Migration,107.3,3
/R&D/CH/Doc107_4/fileloc.pdf,true,Migration,107.4,4
/R&D/UK/Doc108_1/fileloc.pdf,true,Migration,108.1,1
/R&D/UK/Doc108_2/fileloc.pdf,false,Migration,108.2,2
/R&D/UK/Doc108_3/fileloc.pdf,false,Migration,108.3,3
/R&D/UK/Doc108_4/fileloc.pdf,false,Migration,108.4,4
/R&D/ES/Doc109_1/fileloc.pdf,false,Migration,109.1,1
/R&D/ES/Doc109_2/fileloc.pdf,false,Migration,109.2,2
/R&D/ES/Doc109_3/fileloc.pdf,false,Migration,109.3,3
/R&D/ES/Doc109_4/fileloc.pdf,false,Migration,109.4,4
/R&D/DE/Doc110_1/fileloc.pdf,true,Migration,110.1,1
/R&D/DE/Doc110_2/fileloc.pdf,false,Migration,110.2,2
/R&D/DE/Doc110_3/fileloc.pdf,false,Migration,110.3,3
/R&D/DE/Doc110_4/fileloc.pdf,false,Migration,110.4,4
/R&D/DK/Doc111_1/fileloc.pdf,false,Migration,111.1,1
/R&D/DK/Doc111_2/fileloc.pdf,false,Migration,111.2,2
/R&D/DK/Doc111_3/fileloc.pdf,false,Migration,111.3,3
/R&D/DK/Doc111_4/fileloc.pdf,true,Migration,111.4,4
/R&D/CH/Doc112_1/fileloc.pdf,true,Migration,112.1,1
/R&D/CH/Doc112_2/fileloc.pdf,true,Migration,112.2,2
/R&D/CH/Doc112_3/fileloc.pdf,false,Migration,112.3,3
/R&D/CH/Doc112_4/fileloc.pdf,false,Migration,112.4,4
/R&D/UK/Doc113_1/fileloc.pdf,true,Migration,113.1,1
/R&D/UK/Doc113_2/fileloc.pdf,true,Migration,113.2,2
/R&D/UK/Doc113_3/fileloc.pdf,false,Migration,113.3,3
/R&D/UK/Doc113_4/fileloc.pdf,true,Migration,113.4,4
/R&D/ES/Doc114_1/fileloc.pdf,true,Migration,114.1,1
/R&D/ES/Doc114_2/fileloc.pdf,true,Migration,114.2,2
/R&D/ES/Doc114_3/fileloc.pdf,true,Migration,114.3,3
/R&D/ES/Doc114_4/fileloc.pdf,true,Migration,114.4,4
/R&D/DE/Doc115_1/fileloc.pdf,true,Migration,115.1,1
/R&D/DE/Doc115_2/fileloc.pdf,false,Migration,115.2,2
/R&D/DE/Doc115_3/fileloc.pdf,false,Migration,115.3,3
/R&D/DE/Doc115_4/fileloc.pdf,false,Migration,115.4,4
/R&D/DK/Doc116_1/fileloc.pdf,false,Migration,116.1,1
/R&D/DK/Doc116_2/fileloc.pdf,true,Migration,116.2,2
/R&D/DK/Doc116_3/fileloc.pdf,false,Migration,116.3,3
/R&D/DK/Doc116_4/fileloc.pdf,true,Migration,116.4,4
/R&D/CH/Doc117_1/fileloc.pdf,false,Migration,117.1,1
/R&D/CH/Doc117_2/fileloc.pdf,false,Migration,117.2,2
/R&D/CH/Doc117_3/fileloc.pdf,false,Migration,117.3,3
/R&D/CH/Doc117_4/fileloc.pdf,false,Migration,117.4,4
/R&D/UK/Doc118_1/fileloc.pdf,false,Migration,118.1,1
/R&D/UK/Doc118_2/fileloc.pdf,false,Migration,118.2,2
/R&D/UK/Doc118_3/fileloc.pdf,true,Migration,118.3,3
/R&D/UK/Doc118_4/fileloc.pdf,true,Migration,118.4,4
/R&D/ES/Doc119_1/fileloc.pdf,false,Migration,119.1,1
/R&D/ES/Doc119_2/fileloc.pdf,true,Migration,119.2,2
/R&D/ES/Doc119_3/fileloc.pdf,true,Migration,119.3,3
/R&D/ES/Doc119_4/fileloc.pdf,true,Migration,119.4,4
/R&D/DE/Doc120_1/fileloc.pdf,true,Migration,120.1,1
/R&D/DE/Doc120_2/fileloc.pdf,false,Migration,120.2,2
/R&D/DE/Doc120_3/fileloc.pdf,false,Migration,120.3,3
/R&D/DE/Doc120_4/fileloc.pdf,true,Migration,120.4,4
/R&D/DK/Doc121_1/fileloc.pdf,true,Migration,121.1,1
/R&D/DK/Doc121_2/fileloc.pdf,false,Migration,121.2,2
/R&D/DK/Doc121_3/fileloc.pdf,true,Migration,121.3,3
/R&D/DK/Doc121_4/fileloc.pdf,false,Migration,121.4,4
/R&D/CH/Doc122_1/fileloc.pdf,true,Migration,122.1,1
/R&D/CH/Doc122_2/fileloc.pdf,false,Migration,122.2,2
/R&D/CH/Doc122_3/fileloc.pdf,true,Migration,122.3,3
/R&D/CH/Doc122_4/fileloc.pdf,false,Migration,122.4,4
/R&D/UK/Doc123_1/fileloc.pdf,false,Migration,123.1,1
/R&D/UK/Doc123_2/fileloc.pdf,false,Migration,123.2,2
/R&D/UK/Doc123_3/fileloc.pdf,true,Migration,123.3,3
/R&D/UK/Doc123_4/fileloc.pdf,true,Migration,123.4,4
/R&D/ES/Doc124_1/fileloc.pdf,false,Migration,124.1,1
/R&D/ES/Doc124_2/fileloc.pdf,false,Migration,124.2,2
/R&D/ES/Doc124_3/fileloc.pdf,false,Migration,124.3,3
/R&D/ES/Doc124_4/fileloc.pdf,true,Migration,124.4,4
/R&D/DE/Doc125_1/fileloc.pdf,true,Migration,125.1,1
/R&D/DE/Doc125_2/fileloc.pdf,true,Migration,125.2,2
/R&D/DE/Doc125_3/fileloc.pdf,true,Migration,125.3,3
/R&D/DE/Doc125_4/fileloc.pdf,true,Migration,125.4,4
/CE/DK/Doc126_1/fileloc.pdf,true,Migration,126.1,1
/CE/DK/Doc126_2/fileloc.pdf,true,Migration,126.2,2
/CE/DK/Doc126_3/fileloc.pdf,false,Migration,126.3,3
/CE/DK/Doc126_4/fileloc.pdf,false,Migration,126.4,4
/CE/CH/Doc127_1/fileloc.pdf,false,Migration,127.1,1
/CE/CH/Doc127_2/fileloc.pdf,true,Migration,127.2,2
/CE/CH/Doc127_3/fileloc.pdf,false,Migration,127.3,3
/CE/CH/Doc127_4/fileloc.pdf,true,Migration,127.4,4
/CE/UK/Doc128_1/fileloc.pdf,true,Migration,128.1,1
/CE/UK/Doc128_2/fileloc.pdf,true,Migration,128.2,2
/CE/UK/Doc128_3/fileloc.pdf,false,Migration,128.3,3
/CE/UK/Doc128_4/fileloc.pdf,true,Migration,128.4,4
/CE/ES/Doc129_1/fileloc.pdf,false,Migration,129.1,1
/CE/ES/Doc129_2/fileloc.pdf,false,Migration,129.2,2
/CE/ES/Doc129_3/fileloc.pdf,false,Migration,129.3,3
/CE/ES/Doc129_4/fileloc.pdf,false,Migration,129.4,4
/CE/DE/Doc130_1/fileloc.pdf,true,Migration,130.1,1
/CE/DE/Doc130_2/fileloc.pdf,true,Migration,130.2,2
/CE/DE/Doc130_3/fileloc.pdf,false,Migration,130.3,3
/CE/DE/Doc130_4/fileloc.pdf,false,Migration,130.4,4
/CE/DK/Doc131_1/fileloc.pdf,true,Migration,131.1,1
/CE/DK/Doc131_2/fileloc.pdf,false,Migration,131.2,2
/CE/DK/Doc131_3/fileloc.pdf,true,Migration,131.3,3
/CE/DK/Doc131_4/fileloc.pdf,false,Migration,131.4,4
/CE/CH/Doc132_1/fileloc.pdf,false,Migration,132.1,1
/CE/CH/Doc132_2/fileloc.pdf,false,Migration,132.2,2
/CE/CH/Doc132_3/fileloc.pdf,false,Migration,132.3,3
/CE/CH/Doc132_4/fileloc.pdf,true,Migration,132.4,4
/CE/UK/Doc133_1/fileloc.pdf,false,Migration,133.1,1
/CE/UK/Doc133_2/fileloc.pdf,false,Migration,133.2,2
/CE/UK/Doc133_3/fileloc.pdf,true,Migration,133.3,3
/CE/UK/Doc133_4/fileloc.pdf,false,Migration,133.4,4
/CE/ES/Doc134_1/fileloc.pdf,false,Migration,134.1,1
/CE/ES/Doc134_2/fileloc.pdf,false,Migration,134.2,2
/CE/ES/Doc134_3/fileloc.pdf,false,Migration,134.3,3
/CE/ES/Doc134_4/fileloc.pdf,true,Migration,134.4,4
/CE/DE/Doc135_1/fileloc.pdf,false,Migration,135.1,1
/CE/DE/Doc135_2/fileloc.pdf,false,Migration,135.2,2
/CE/DE/Doc135_3/fileloc.pdf,false,Migration,135.3,3
/CE/DE/Doc135_4/fileloc.pdf,false,Migration,135.4,4
/CE/DK/Doc136_1/fileloc.pdf,true,Migration,136.1,1
/CE/DK/Doc136_2/fileloc.pdf,true,Migration,136.2,2
/CE/DK/Doc136_3/fileloc.pdf,false,Migration,136.3,3
/CE/DK/Doc136_4/fileloc.pdf,false,Migration,136.4,4
/CE/CH/Doc137_1/fileloc.pdf,true,Migration,137.1,1
/CE/CH/Doc137_2/fileloc.pdf,false,Migration,137.2,2
/CE/CH/Doc137_3/fileloc.pdf,false,Migration,137.3,3
/CE/CH/Doc137_4/fileloc.pdf,false,Migration,137.4,4
/CE/UK/Doc138_1/fileloc.pdf,false,Migration,138.1,1
/CE/UK/Doc138_2/fileloc.pdf,false,Migration,138.2,2
/CE/UK/Doc138_3/fileloc.pdf,true,Migration,138.3,3
/CE/UK/Doc138_4/fileloc.pdf,false,Migration,138.4,4
/CE/ES/Doc139_1/fileloc.pdf,false,Migration,139.1,1
/CE/ES/Doc139_2/fileloc.pdf,true,Migration,139.2,2
/CE/ES/Doc139_3/fileloc.pdf,false,Migration,139.3,3
/CE/ES/Doc139_4/fileloc.pdf,false,Migration,139.4,4
/CE/DE/Doc140_1/fileloc.pdf,true,Migration,140.1,1
/CE/DE/Doc140_2/fileloc.pdf,true,Migration,140.2,2
/CE/DE/Doc140_3/fileloc.pdf,false,Migration,140.3,3
/CE/DE/Doc140_4/fileloc.pdf,false,Migration,140.4,4
/CE/DK/Doc141_1/fileloc.pdf,false,Migration,141.1,1
/CE/DK/Doc141_2/fileloc.pdf,false,Migration,141.2,2
/CE/DK/Doc141_3/fileloc.pdf,false,Migration,141.3,3
/CE/DK/Doc141_4/fileloc.pdf,true,Migration,141.4,4
/CE/CH/Doc142_1/fileloc.pdf,true,Migration,142.1,1
/CE/CH/Doc142_2/fileloc.pdf,false,Migration,142.2,2
/CE/CH/Doc142_3/fileloc.pdf,true,Migration,142.3,3
/CE/CH/Doc142_4/fileloc.pdf,true,Migration,142.4,4
/CE/UK/Doc143_1/fileloc.pdf,true,Migration,143.1,1
/CE/UK/Doc143_2/fileloc.pdf,true,Migration,143.2,2
/CE/UK/Doc143_3/fileloc.pdf,false,Migration,143.3,3
/CE/UK/Doc143_4/fileloc.pdf,true,Migration,143.4,4
/CE/ES/Doc144_1/fileloc.pdf,false,Migration,144.1,1
/CE/ES/Doc144_2/fileloc.pdf,false,Migration,144.2,2
/CE/ES/Doc144_3/fileloc.pdf,true,Migration,144.3,3
/CE/ES/Doc144_4/fileloc.pdf,true,Migration,144.4,4
/CE/DE/Doc145_1/fileloc.pdf,false,Migration,145.1,1
/CE/DE/Doc145_2/fileloc.pdf,false,Migration,145.2,2
/CE/DE/Doc145_3/fileloc.pdf,true,Migration,145.3,3
/CE/DE/Doc145_4/fileloc.pdf,false,Migration,145.4,4
/CE/DK/Doc146_1/fileloc.pdf,true,Migration,146.1,1
/CE/DK/Doc146_2/fileloc.pdf,false,Migration,146.2,2
/CE/DK/Doc146_3/fileloc.pdf,true,Migration,146.3,3
/CE/DK/Doc146_4/fileloc.pdf,true,Migration,146.4,4
/CE/CH/Doc147_1/fileloc.pdf,false,Migration,147.1,1
/CE/CH/Doc147_2/fileloc.pdf,true,Migration,147.2,2
/CE/CH/Doc147_3/fileloc.pdf,true,Migration,147.3,3
/CE/CH/Doc147_4/fileloc.pdf,true,Migration,147.4,4
/CE/UK/Doc148_1/fileloc.pdf,false,Migration,148.1,1
/CE/UK/Doc148_2/fileloc.pdf,true,Migration,148.2,2
/CE/UK/Doc148_3/fileloc.pdf,false,Migration,148.3,3
/CE/UK/Doc148_4/fileloc.pdf,true,Migration,148.4,4
/CE/ES/Doc149_1/fileloc.pdf,true,Migration,149.1,1
/CE/ES/Doc149_2/fileloc.pdf,true,Migration,149.2,2
/CE/ES/Doc149_3/fileloc.pdf,true,Migration,149.3,3
/CE/ES/Doc149_4/fileloc.pdf,false,Migration,149.4,4
/CE/DE/Doc150_1/fileloc.pdf,true,Migration,150.1,1
/CE/DE/Doc150_2/fileloc.pdf,false,Migration,150.2,2
/CE/DE/Doc150_3/fileloc.pdf,true,Migration,150.3,3
/CE/DE/Doc150_4/fileloc.pdf,false,Migration,150.4,4
/CE/DK/Doc151_1/fileloc.pdf,true,Migration,151.1,1
/CE/DK/Doc151_2/fileloc.pdf,false,Migration,151.2,2
/CE/DK/Doc151_3/fileloc.pdf,false,Migration,151.3,3
/CE/DK/Doc151_4/fileloc.pdf,false,Migration,151.4,4
/CE/CH/Doc152_1/fileloc.pdf,true,Migration,152.1,1
/CE/CH/Doc152_2/fileloc.pdf,true,Migration,152.2,2
/CE/CH/Doc152_3/fileloc.pdf,false,Migration,152.3,3
/CE/CH/Doc152_4/fileloc.pdf,false,Migration,152.4,4
/CE/UK/Doc153_1/fileloc.pdf,false,Migration,153.1,1
/CE/UK/Doc153_2/fileloc.pdf,false,Migration,153.2,2
/CE/UK/Doc153_3/fileloc.pdf,false,Migration,153.3,3
/CE/UK/Doc153_4/fileloc.pdf,true,Migration,153.4,4
/CE/ES/Doc154_1/fileloc.pdf,false,Migration,154.1,1
/CE/ES/Doc154_2/fileloc.pdf,true,Migration,154.2,2
/CE/ES/Doc154_3/fileloc.pdf,true,Migration,154.3,3
/CE/ES/Doc154_4/fileloc.pdf,true,Migration,154.4,4
/CE/DE/Doc155_1/fileloc.pdf,true,Migration,155.1,1
/CE/DE/Doc155_2/fileloc.pdf,true,Migration,155.2,2
/CE/DE/Doc155_3/fileloc.pdf,true,Migration,155.3,3
/CE/DE/Doc155_4/fileloc.pdf,false,Migration,155.4,4
/CE/DK/Doc156_1/fileloc.pdf,false,Migration,156.1,1
/CE/DK/Doc156_2/fileloc.pdf,true,Migration,156.2,2
/CE/DK/Doc156_3/fileloc.pdf,false,Migration,156.3,3
/CE/DK/Doc156_4/fileloc.pdf,true,Migration,156.4,4
/CE/CH/Doc157_1/fileloc.pdf,true,Migration,157.1,1
/CE/CH/Doc157_2/fileloc.pdf,false,Migration,157.2,2
/CE/CH/Doc157_3/fileloc.pdf,true,Migration,157.3,3
/CE/CH/Doc157_4/fileloc.pdf,true,Migration,157.4,4
/CE/UK/Doc158_1/fileloc.pdf,false,Migration,158.1,1
/CE/UK/Doc158_2/fileloc.pdf,false,Migration,158.2,2
/CE/UK/Doc158_3/fileloc.pdf,true,Migration,158.3,3
/CE/UK/Doc158_4/fileloc.pdf,true,Migration,158.4,4
/CE/ES/Doc159_1/fileloc.pdf,true,Migration,159.1,1
/CE/ES/Doc159_2/fileloc.pdf,true,Migration,159.2,2
/CE/ES/Doc159_3/fileloc.pdf,true,Migration,159.3,3
/CE/ES/Doc159_4/fileloc.pdf,true,Migration,159.4,4
/CE/DE/Doc160_1/fileloc.pdf,true,Migration,160.1,1
/CE/DE/Doc160_2/fileloc.pdf,true,Migration,160.2,2
/CE/DE/Doc160_3/fileloc.pdf,true,Migration,160.3,3
/CE/DE/Doc160_4/fileloc.pdf,false,Migration,160.4,4
/CE/DK/Doc161_1/fileloc.pdf,false,Migration,161.1,1
/CE/DK/Doc161_2/fileloc.pdf,false,Migration,161.2,2
/CE/DK/Doc161_3/fileloc.pdf,false,Migration,161.3,3
/CE/DK/Doc161_4/fileloc.pdf,true,Migration,161.4,4
/CE/CH/Doc162_1/fileloc.pdf,true,Migration,162.1,1
/CE/CH/Doc162_2/fileloc.pdf,true,Migration,162.2,2
/CE/CH/Doc162_3/fileloc.pdf,true,Migration,162.3,3
/CE/CH/Doc162_4/fileloc.pdf,true,Migration,162.4,4
/CE/UK/Doc163_1/fileloc.pdf,false,Migration,163.1,1
/CE/UK/Doc163_2/fileloc.pdf,true,Migration,163.2,2
/CE/UK/Doc163_3/fileloc.pdf,true,Migration,163.3,3
/CE/UK/Doc163_4/fileloc.pdf,true,Migration,163.4,4
/CE/ES/Doc164_1/fileloc.pdf,false,Migration,164.1,1
/CE/ES/Doc164_2/fileloc.pdf,true,Migration,164.2,2
/CE/ES/Doc164_3/fileloc.pdf,false,Migration,164.3,3
/CE/ES/Doc164_4/fileloc.pdf,true,Migration,164.4,4
/CE/DE/Doc165_1/fileloc.pdf,true,Migration,165.1,1
/CE/DE/Doc165_2/fileloc.pdf,true,Migration,165.2,2
/CE/DE/Doc165_3/fileloc.pdf,true,Migration,165.3,3
/CE/DE/Doc165_4/fileloc.pdf,true,Migration,165.4,4
/CE/DK/Doc166_1/fileloc.pdf,true,Migration,166.1,1
/CE/DK/Doc166_2/fileloc.pdf,false,Migration,166.2,2
/CE/DK/Doc166_3/fileloc.pdf,true,Migration,166.3,3
/CE/DK/Doc166_4/fileloc.pdf,true,Migration,166.4,4
/CE/CH/Doc167_1/fileloc.pdf,true,Migration,167.1,1
/CE/CH/Doc167_2/fileloc.pdf,true,Migration,167.2,2
/CE/CH/Doc167_3/fileloc.pdf,false,Migration,167.3,3
/CE/CH/Doc167_4/fileloc.pdf,true,Migration,167.4,4
/CE/UK/Doc168_1/fileloc.pdf,false,Migration,168.1,1
/CE/UK/Doc168_2/fileloc.pdf,false,Migration,168.2,2
/CE/UK/Doc168_3/fileloc.pdf,false,Migration,168.3,3
/CE/UK/Doc168_4/fileloc.pdf,false,Migration,168.4,4
/CE/ES/Doc169_1/fileloc.pdf,false,Migration,169.1,1
/CE/ES/Doc169_2/fileloc.pdf,true,Migration,169.2,2
/CE/ES/Doc169_3/fileloc.pdf,false,Migration,169.3,3
/CE/ES/Doc169_4/fileloc.pdf,false,Migration,169.4,4
/CE/DE/Doc170_1/fileloc.pdf,false,Migration,170.1,1
/CE/DE/Doc170_2/fileloc.pdf,true,Migration,170.2,2
/CE/DE/Doc170_3/fileloc.pdf,true,Migration,170.3,3
/CE/DE/Doc170_4/fileloc.pdf,true,Migration,170.4,4
/CE/DK/Doc171_1/fileloc.pdf,false,Migration,171.1,1
/CE/DK/Doc171_2/fileloc.pdf,true,Migration,171.2,2
/CE/DK/Doc171_3/fileloc.pdf,false,Migration,171.3,3
/CE/DK/Doc171_4/fileloc.pdf,false,Migration,171.4,4
/CE/CH/Doc172_1/fileloc.pdf,true,Migration,172.1,1
/CE/CH/Doc172_2/fileloc.pdf,true,Migration,172.2,2
/CE/CH/Doc172_3/fileloc.pdf,false,Migration,172.3,3
/CE/CH/Doc172_4/fileloc.pdf,true,Migration,172.4,4
/CE/UK/Doc173_1/fileloc.pdf,true,Migration,173.1,1
/CE/UK/Doc173_2/fileloc.pdf,true,Migration,173.2,2
/CE/UK/Doc173_3/fileloc.pdf,false,Migration,173.3,3
/CE/UK/Doc173_4/fileloc.pdf,false,Migration,173.4,4
/CE/ES/Doc174_1/fileloc.pdf,false,Migration,174.1,1
/CE/ES/Doc174_2/fileloc.pdf,false,Migration,174.2,2
/CE/ES/Doc174_3/fileloc.pdf,false,Migration,174.3,3
/CE/ES/Doc174_4/fileloc.pdf,true,Migration,174.4,4
/CE/DE/Doc175_1/fileloc.pdf,false,Migration,175.1,1
/CE/DE/Doc175_2/fileloc.pdf,true,Migration,175.2,2
,true,Migration,175.3,3
/CE/DE/Doc175_4/fileloc.pdf,true,Migration,175.4,4
/CE/DK/Doc176_1/fileloc.pdf,false,Migration,176.1,1
/CE/DK/Doc176_2/fileloc.pdf,false,Migration,176.2,2
/CE/DK/Doc176_3/fileloc.pdf,true,Migration,176.3,3
/CE/DK/Doc176_4/fileloc.pdf,true,Migration,176.4,4
/CE/CH/Doc177_1/fileloc.pdf,true,Migration,177.1,1
/CE/CH/Doc177_2/fileloc.pdf,true,Migration,177.2,2
/CE/CH/Doc177_3/fileloc.pdf,false,Migration,177.3,3
/CE/CH/Doc177_4/fileloc.pdf,false,Migration,177.4,4
/CE/UK/Doc178_1/fileloc.pdf,false,Migration,178.1,1
/CE/UK/Doc178_2/fileloc.pdf,false,Migration,178.2,2
/CE/UK/Doc178_3/fileloc.pdf,true,Migration,178.3,3
/CE/UK/Doc178_4/fileloc.pdf,true,Migration,178.4,4
/CE/ES/Doc179_1/fileloc.pdf,true,Migration,179.1,1
/CE/ES/Doc179_2/fileloc.pdf,true,Migration,179.2,2
/CE/ES/Doc179_3/fileloc.pdf,false,Migration,179.3,3
/CE/ES/Doc179_4/fileloc.pdf,false,Migration,179.4,4
/CE/DE/Doc180_1/fileloc.pdf,true,Migration,180.1,1
/CE/DE/Doc180_2/fileloc.pdf,true,Migration,180.2,2
/CE/DE/Doc180_3/fileloc.pdf,true,Migration,180.3,3
/CE/DE/Doc180_4/fileloc.pdf,false,Migration,180.4,4
/CE/DK/Doc181_1/fileloc.pdf,true,Migration,181.1,1
/CE/DK/Doc181_2/fileloc.pdf,true,Migration,181.2,2
/CE/DK/Doc181_3/fileloc.pdf,true,Migration,181.3,3
/CE/DK/Doc181_4/fileloc.pdf,true,Migration,181.4,4
/CE/CH/Doc182_1/fileloc.pdf,false,Migration,182.1,1
/CE/CH/Doc182_2/fileloc.pdf,true,Migration,182.2,2
/CE/CH/Doc182_3/fileloc.pdf,false,Migration,182.3,3
/CE/CH/Doc182_4/fileloc.pdf,true,Migration,182.4,4
/CE/UK/Doc183_1/fileloc.pdf,false,Migration,183.1,1
/CE/UK/Doc183_2/fileloc.pdf,false,Migration,183.2,2
/CE/UK/Doc183_3/fileloc.pdf,false,Migration,183.3,3
/CE/UK/Doc183_4/fileloc.pdf,false,Migration,183.4,4
/CE/ES/Doc184_1/fileloc.pdf,true,Migration,184.1,1
/CE/ES/Doc184_2/fileloc.pdf,true,Migration,184.2,2
/CE/ES/Doc184_3/fileloc.pdf,false,Migration,184.3,3
/CE/ES/Doc184_4/fileloc.pdf,true,Migration,184.4,4
/CE/DE/Doc185_1/fileloc.pdf,true,Migration,185.1,1
/CE/DE/Doc185_2/fileloc.pdf,true,Migration,185.2,2
/CE/DE/Doc185_3/fileloc.pdf,true,Migration,185.3,3
/CE/DE/Doc185_4/fileloc.pdf,false,Migration,185.4,4
/CE/DK/Doc186_1/fileloc.pdf,true,Migration,186.1,1
/CE/DK/Doc186_2/fileloc.pdf,false,Migration,186.2,2
/CE/DK/Doc186_3/fileloc.pdf,true,Migration,186.3,3
/CE/DK/Doc186_4/fileloc.pdf,false,Migration,186.4,4
/CE/CH/Doc187_1/fileloc.pdf,false,Migration,187.1,1
/CE/CH/Doc187_2/fileloc.pdf,false,Migration,187.2,2
/CE/CH/Doc187_3/fileloc.pdf,true,Migration,187.3,3
/CE/CH/Doc187_4/fileloc.pdf,true,Migration,187.4,4
/CE/UK/Doc188_1/fileloc.pdf,true,Migration,188.1,1
/CE/UK/Doc188_2/fileloc.pdf,false,Migration,188.2,2
/CE/UK/Doc188_3/fileloc.pdf,false,Migration,188.3,3
/CE/UK/Doc188_4/fileloc.pdf,true,Migration,188.4,4
/CE/ES/Doc189_1/fileloc.pdf,true,Migration,189.1,1
/CE/ES/Doc189_2/fileloc.pdf,false,Migration,189.2,2
/CE/ES/Doc189_3/fileloc.pdf,false,Migration,189.3,3
/CE/ES/Doc189_4/fileloc.pdf,false,Migration,189.4,4
/CE/DE/Doc190_1/fileloc.pdf,true,Migration,190.1,1
/CE/DE/Doc190_2/fileloc.pdf,true,Migration,190.2,2
/CE/DE/Doc190_3/fileloc.pdf,false,Migration,190.3,3
/CE/DE/Doc190_4/fileloc.pdf,false,Migration,190.4,4
/CE/DK/Doc191_1/fileloc.pdf,false,Migration,191.1,1
/CE/DK/Doc191_2/fileloc.pdf,false,Migration,191.2,2
/CE/DK/Doc191_3/fileloc.pdf,true,Migration,191.3,3
/CE/DK/Doc191_4/fileloc.pdf,false,Migration,191.4,4
/CE/CH/Doc192_1/fileloc.pdf,false,Migration,192.1,1
/CE/CH/Doc192_2/fileloc.pdf,true,Migration,192.2,2
/CE/CH/Doc192_3/fileloc.pdf,false,Migration,192.3,3
/CE/CH/Doc192_4/fileloc.pdf,false,Migration,192.4,4
/CE/UK/Doc193_1/fileloc.pdf,false,Migration,193.1,1
/CE/UK/Doc193_2/fileloc.pdf,false,Migration,193.2,2
/CE/UK/Doc193_3/fileloc.pdf,false,Migration,193.3,3
/CE/UK/Doc193_4/fileloc.pdf,false,Migration,193.4,4
/CE/ES/Doc194_1/fileloc.pdf,true,Migration,194.1,1
/CE/ES/Doc194_2/fileloc.pdf,true,Migration,194.2,2
/CE/ES/Doc194_3/fileloc.pdf,false,Migration,194.3,3
/CE/ES/Doc194_4/fileloc.pdf,false,Migration,194.4,4
/CE/DE/Doc195_1/fileloc.pdf,false,Migration,195.1,1
/CE/DE/Doc195_2/fileloc.pdf,false,Migration,195.2,2
/CE/DE/Doc195_3/fileloc.pdf,false,Migration,195.3,3
/CE/DE/Doc195_4/fileloc.pdf,true,Migration,195.4,4
/CE/DK/Doc196_1/fileloc.pdf,false,Migration,196.1,1
/CE/DK/Doc196_2/fileloc.pdf,true,Migration,196.2,2
/CE/DK/Doc196_3/fileloc.pdf,true,Migration,196.3,3
/CE/DK/Doc196_4/fileloc.pdf,true,Migration,196.4,4
